ID,Start date,End date,Comment,Country,Department,Seniority,Age,Contract type,Contract status,Cost center,HC
15543,Sep-20,12/10/2020,,Romania,G&A / People Office,8/10/2020,25,Intern,Employed,1080SE,0
14690,Sep-20,,,Romania,Customer Success,7/23/2018,25,Open ended,Employed,1500GB,1
14472,Sep-20,,,Romania,Engineering,10/24/2016,40,Open ended,Employed,1321SE,1
14895,Sep-20,,,Russia,Engineering,9/3/2007,36,Open ended,Employed,1328SE,1
14629,Sep-20,,,France,Engineering,9/26/2017,27,Open ended,Employed,1321SE,1
15137,Sep-20,,,Sweden,G&A / Finance Office,10/5/2015,42,Open ended,Employed,1060SE,1
14223,Sep-20,,,France,Engineering,1/23/2006,41,Open ended,Employed,1321SE,1
14995,Sep-20,3/13/2021,NRI October 2020,Sweden,Infrastructure Services,9/2/2013,61,Open ended,Employed,1270SE,0
14984,Sep-20,4/19/2021,NRI October 2020,Sweden,Engineering,7/1/2002,43,Open ended,Employed,1270SE,0
14947,Sep-20,4/19/2021,NRI October 2020,Sweden,Infrastructure Services,5/3/2004,44,Open ended,Employed,1270SE,0
14949,Sep-20,5/13/2021,NRI October 2020,Sweden,Infrastructure Services,11/1/2006,47,Open ended,Employed,1270SE,0
15062,Sep-20,2/19/2021,NRI October 2020,Sweden,Infrastructure Services,12/26/2010,48,Open ended,Employed,1270SE,0
13705,Sep-20,,,United States,Global Markets AMERICAS,12/10/2001,49,Open ended,Employed,1024US,1
14555,Sep-20,,,Hong Kong,Engineering,5/8/2017,29,Open ended,Employed,1323SE,1
14421,Oct-20,,,Romania,Product Strategy,9/2/2014,28,Open ended,Employed,1166SE,1
14671,Oct-20,10/31/2020,October Leaver,France,Global Markets EMEA,2/1/2018,52,Open ended,Left,2300GB,0
14973,Oct-20,,,Russia,Product Strategy,9/6/2001,43,Open ended,Employed,1166SE,1
14254,Oct-20,,,Philippines,Engineering,5/9/2016,29,Open ended,Employed,1323SE,1
13845,Oct-20,,,Japan,Global Markets APAC,3/14/2011,42,Open ended,Employed,1022HK,1
14773,Oct-20,4/20/2021,NRI October 2020,Sweden,Global Markets EMEA,9/3/2007,38,Open ended,Employed,1270SE,0
15008,Oct-20,4/23/2021,NRI October 2020,Sweden,Global Markets EMEA,9/18/2000,47,Open ended,Employed,1270SE,0
14466,Oct-20,,,Romania,Engineering,10/18/2016,32,Open ended,Employed,1321SE,1
14919,Oct-20,4/19/2121,NRI October 2020,Sweden,Global Markets EMEA,9/3/2007,37,Open ended,Employed,1270SE,0
15420,Oct-20,,,United Kingdom,Product Strategy,7/10/2019,45,Open ended,Employed,1166SE,1
14785,Oct-20,,,United Kingdom,Professional Services,10/1/2015,34,Open ended,Employed,1023GB,1
14583,Oct-20,,,United States,Customer Success,9/5/2017,26,Open ended,Employed,1500US,1
15565,Oct-20,,,Philippines,Customer Success,5/4/2020,22,Open ended,Employed,1500HK,1
15627,Oct-20,,,Sweden,Customer Success,7/20/2020,25,Open ended,Employed,1500GB,1
14469,Oct-20,,,France,Engineering,1/2/2017,31,Open ended,Employed,1321SE,1
15636,Oct-20,,,Philippines,Engineering,8/3/2020,23,Open ended,Employed,1327SE,1
15004,Oct-20,,,Sweden,G&A / Finance Office,8/21/2017,49,Open ended,Employed,1060SE,1
14643,Oct-20,,,Romania,Engineering,12/4/2017,32,Open ended,Employed,1321SE,1
15028,Oct-20,,,United States,Engineering,7/12/2012,38,Open ended,Employed,1328SE,1
15153,Oct-20,,,United Kingdom,Professional Services,3/3/2014,33,Open ended,Employed,1023GB,1
14987,Oct-20,1/19/2021,NRI October 2020,Sweden,Product Strategy,3/14/2017,30,Open ended,Employed,1270SE,0
14730,Oct-20,4/19/2121,NRI October 2020,Sweden,Product Strategy,6/4/2007,46,Open ended,Employed,1270SE,0
